#Meteo hourly data
#Site, Solcast_site_16.377522_49.101445
#Country, Czechia
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 49.1014
#Longitude, 16.3775
#Altitude, 212
#Time Zone, 1.0
Year,Month,Day,Hour,Minute,Tamb,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,Pw,SnowDepth,Pressure,WindDir,WindVel,AlbedoDaily,Zenith
Year,Month,Day,Hour,Minute,[deg C],[degree],[%],[deg C],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[],[degree]
2021,1,22,10,0,2.6,-157,69.5,2.3,85,0,0,85,1.45,2.9,962.3,162,1.7,0.31,72
2021,1,22,11,0,3.1,-171,69.4,2.7,101,0,0,101,1.47,2.6,962.0,159,1.5,0.31,70
2021,1,22,12,0,3.5,174,61.9,3.2,126,2,1,127,1.49,2.2,961.7,154,1.3,0.31,69
2021,1,22,13,0,3.6,159,17.0,3.2,141,326,100,241,1.47,2.0,961.4,147,1.1,0.31,72
2021,1,22,14,0,3.2,145,17.8,2.7,96,307,75,171,1.43,1.9,961.1,138,1.0,0.31,76
2021,1,22,15,0,2.9,132,1.6,2.3,35,429,57,93,1.38,1.8,960.9,126,0.9,0.31,83
2021,1,22,16,0,2.7,121,47.0,2.1,5,20,2,6,1.35,1.8,960.7,116,1.0,0.31,91
2021,1,22,17,0,2.7,110,63.1,2.2,0,0,0,0,1.33,1.8,960.4,110,1.3,0.31,99
2021,1,22,18,0,2.6,99,52.6,2.3,0,0,0,0,1.31,1.8,960.2,108,1.6,0.31,109
2021,1,22,19,0,2.8,88,24.1,2.5,0,0,0,0,1.28,1.7,959.7,105,2.2,0.31,119
2021,1,22,20,0,3.2,75,58.3,2.8,0,0,0,0,1.24,1.6,959.1,103,3.0,0.31,128
2021,1,22,21,0,3.6,60,48.8,3.1,0,0,0,0,1.2,1.6,958.5,103,3.8,0.31,137
2021,1,22,22,0,4.0,41,31.1,3.4,0,0,0,0,1.21,1.7,957.9,108,4.1,0.31,145
2021,1,22,23,0,4.4,16,41.6,3.6,0,0,0,0,1.27,1.9,957.2,119,4.0,0.3,150
2021,1,23,0,0,4.7,-12,88.6,3.7,0,0,0,0,1.34,2.7,956.6,128,3.8,0.19,150
2021,1,23,1,0,5.0,-37,95.3,3.8,0,0,0,0,1.4,3.3,956.3,134,4.2,0.19,146
2021,1,23,2,0,5.6,-57,95.6,4.3,0,0,0,0,1.49,3.3,955.9,142,5.6,0.19,139
2021,1,23,3,0,6.3,-73,97.0,4.9,0,0,0,0,1.6,3.0,955.3,146,6.8,0.19,130
2021,1,23,4,0,6.7,-86,97.0,5.3,0,0,0,0,1.65,2.5,954.7,146,7.7,0.19,120
2021,1,23,5,0,6.8,-97,97.0,5.4,0,0,0,0,1.65,2.3,954.1,147,8.5,0.19,111
2021,1,23,6,0,6.7,-108,97.0,5.2,0,0,0,0,1.56,2.3,954.1,146,7.8,0.19,101
2021,1,23,7,0,6.5,-119,96.7,5.0,0,0,0,0,1.51,2.3,954.4,157,6.1,0.19,92
2021,1,23,8,0,6.1,-130,87.3,4.7,10,0,0,10,1.5,2.2,955.5,185,5.3,0.19,84
2021,1,23,9,0,5.3,-143,83.5,3.8,30,0,0,30,1.43,1.9,956.6,207,4.9,0.19,77
2021,1,23,10,0,4.8,-157,54.8,2.6,126,0,0,126,1.33,1.8,957.3,226,5.2,0.19,72
2021,1,23,11,0,4.6,-171,54.8,1.2,147,0,0,147,1.21,1.8,957.6,241,5.7,0.19,69
2021,1,23,12,0,4.1,174,60.4,0.0,132,0,0,132,1.1,1.7,957.9,246,5.0,0.19,69
2021,1,23,13,0,3.9,159,53.7,-0.1,135,0,0,135,1.09,1.5,958.5,240,4.5,0.19,71
2021,1,23,14,0,3.6,145,51.2,-0.1,100,0,0,100,1.11,1.3,958.8,239,4.0,0.19,76
2021,1,23,15,0,2.8,132,54.7,-0.3,43,0,0,43,1.09,1.1,959.0,252,3.3,0.19,83
2021,1,23,16,0,1.8,121,84.1,-0.6,3,0,0,3,1.09,1.1,959.1,266,2.7,0.19,90
2021,1,23,17,0,1.0,110,82.8,-1.0,0,0,0,0,1.04,1.1,958.9,276,2.2,0.19,99
2021,1,23,18,0,0.4,99,89.0,-1.4,0,0,0,0,0.99,1.1,958.8,284,1.6,0.19,109
2021,1,23,19,0,0.0,88,91.2,-1.5,0,0,0,0,1.02,1.1,959.0,283,1.0,0.19,119
2021,1,23,20,0,-0.1,75,88.5,-1.6,0,0,0,0,1.02,1.1,959.0,285,1.0,0.19,128
2021,1,23,21,0,-0.2,60,85.0,-1.5,0,0,0,0,1.03,1.1,958.6,298,1.1,0.19,137
2021,1,23,22,0,-0.3,41,79.7,-1.5,0,0,0,0,1.06,1.1,958.3,322,0.9,0.19,145
2021,1,23,23,0,-0.2,16,80.9,-1.4,0,0,0,0,1.07,1.1,958.1,331,0.7,0.19,150
2021,1,24,0,0,-0.1,-12,89.6,-1.0,0,0,0,0,1.08,0.7,957.6,350,0.7,0.22,150
2021,1,24,1,0,-0.2,-37,90.4,-0.6,0,0,0,0,1.08,0.3,957.1,44,0.7,0.22,146
2021,1,24,2,0,-0.3,-57,85.8,-0.5,0,0,0,0,1.06,0.4,956.8,88,0.3,0.22,139
2021,1,24,3,0,-0.3,-73,85.3,-0.5,0,0,0,0,1.02,0.6,956.7,238,0.5,0.22,130
2021,1,24,4,0,-0.3,-85,91.3,-0.6,0,0,0,0,0.9,0.8,956.6,246,0.6,0.22,120
2021,1,24,5,0,-0.6,-97,78.4,-0.9,0,0,0,0,0.79,0.8,956.7,260,0.6,0.22,110
2021,1,24,6,0,-0.9,-108,80.1,-1.3,0,0,0,0,0.77,0.8,957.0,246,1.0,0.22,101
2021,1,24,7,0,-1.0,-118,63.8,-1.5,2,0,0,2,0.79,0.8,957.1,226,0.9,0.22,92
2021,1,24,8,0,-0.7,-130,32.7,-1.4,52,1,0,52,0.81,0.8,957.3,200,1.3,0.22,84
2021,1,24,9,0,-0.0,-143,48.5,-1.2,103,0,0,103,0.82,0.8,957.9,206,2.5,0.22,77
2021,1,24,10,0,1.2,-156,57.2,-1.3,124,0,0,124,0.81,0.8,958.4,223,3.4,0.22,72
2021,1,24,11,0,3.0,-171,31.6,-1.4,207,79,29,235,0.75,0.8,958.4,247,4.2,0.22,69
2021,1,24,12,0,3.8,174,37.1,-2.1,207,41,15,222,0.61,0.6,958.6,264,5.8,0.22,69
2021,1,24,13,0,3.5,159,37.7,-3.2,163,97,29,193,0.5,0.5,959.0,267,6.5,0.22,71
2021,1,24,14,0,2.8,145,12.4,-3.8,101,402,95,197,0.47,0.5,959.3,263,5.1,0.22,76
2021,1,24,15,0,1.6,132,13.0,-4.2,48,331,50,97,0.48,0.5,959.7,253,3.8,0.22,82
2021,1,24,16,0,0.2,120,35.5,-4.6,6,0,0,6,0.53,0.5,960.4,244,3.2,0.22,90
2021,1,24,17,0,-0.7,109,64.0,-4.7,0,0,0,0,0.55,0.5,960.5,243,2.8,0.22,99
2021,1,24,18,0,-1.2,99,47.3,-4.6,0,0,0,0,0.57,0.5,960.4,241,2.3,0.22,109
2021,1,24,19,0,-1.5,87,52.2,-4.5,0,0,0,0,0.59,0.5,960.4,241,2.2,0.22,118
2021,1,24,20,0,-1.5,75,75.1,-4.4,0,0,0,0,0.64,0.5,960.1,243,2.1,0.22,128
2021,1,24,21,0,-1.5,60,72.1,-4.2,0,0,0,0,0.65,0.5,960.1,246,2.1,0.22,137
2021,1,24,22,0,-1.4,41,75.5,-4.0,0,0,0,0,0.65,0.5,960.1,261,2.3,0.22,145
2021,1,24,23,0,-1.2,16,80.0,-3.5,0,0,0,0,0.66,0.5,959.8,284,2.9,0.22,149
2021,1,25,0,0,-0.8,-11,79.4,-3.1,0,0,0,0,0.68,0.2,959.7,296,3.3,0.21,150
2021,1,25,1,0,-0.6,-37,72.2,-2.8,0,0,0,0,0.72,0.0,959.9,303,2.7,0.21,146
2021,1,25,2,0,-0.5,-57,76.7,-2.7,0,0,0,0,0.74,0.0,960.0,306,2.7,0.21,139
2021,1,25,3,0,-0.4,-72,74.0,-2.6,0,0,0,0,0.73,0.0,960.1,308,3.5,0.21,130
2021,1,25,4,0,-0.6,-85,66.1,-2.8,0,0,0,0,0.71,0.0,960.2,310,3.8,0.21,120
2021,1,25,5,0,-0.9,-96,53.1,-3.2,0,0,0,0,0.68,0.0,960.4,308,3.4,0.21,110
2021,1,25,6,0,-1.3,-107,48.8,-3.5,0,0,0,0,0.65,0.0,960.6,304,3.1,0.21,101
2021,1,25,7,0,-1.6,-118,62.5,-3.6,2,0,0,2,0.63,0.0,961.0,302,3.1,0.21,92
2021,1,25,8,0,-1.1,-130,38.0,-3.8,51,2,0,51,0.58,0.0,961.6,306,3.9,0.21,84
2021,1,25,9,0,-0.1,-143,48.3,-3.9,105,0,0,105,0.55,0.0,962.0,313,4.6,0.21,77
2021,1,25,10,0,0.7,-156,61.1,-4.0,116,0,0,116,0.55,0.0,962.2,318,4.6,0.21,72
2021,1,25,11,0,1.3,-171,40.5,-3.8,199,36,13,212,0.54,0.0,962.4,323,4.3,0.21,69
2021,1,25,12,0,1.7,174,29.9,-3.7,183,192,70,254,0.54,0.0,962.5,328,4.0,0.21,69
2021,1,25,13,0,2.0,159,60.7,-3.6,125,0,0,125,0.54,0.0,962.7,329,3.7,0.21,71
2021,1,25,14,0,1.8,145,56.1,-3.5,93,14,3,95,0.55,0.0,963.3,328,3.6,0.21,76
2021,1,25,15,0,1.0,132,12.3,-3.6,53,307,44,96,0.54,0.0,964.0,332,3.3,0.21,82
2021,1,25,16,0,-0.1,120,83.5,-3.9,3,1,0,4,0.51,0.0,964.5,341,2.7,0.21,90
2021,1,25,17,0,-1.0,109,80.5,-4.3,0,0,0,0,0.48,0.0,964.8,343,2.2,0.21,99
2021,1,25,18,0,-1.4,98,83.3,-4.2,0,0,0,0,0.49,0.0,965.4,321,2.0,0.21,108
2021,1,25,19,0,-1.5,87,74.0,-4.0,0,0,0,0,0.51,0.0,966.0,307,2.4,0.21,118
2021,1,25,20,0,-1.6,75,72.3,-3.8,0,0,0,0,0.51,0.0,966.4,312,2.7,0.21,128
2021,1,25,21,0,-1.6,60,72.2,-3.8,0,0,0,0,0.5,0.0,967.0,315,2.9,0.21,137
2021,1,25,22,0,-1.5,41,67.7,-3.9,0,0,0,0,0.5,0.0,967.7,313,3.2,0.21,144
2021,1,25,23,0,-1.5,16,49.3,-4.0,0,0,0,0,0.51,0.0,968.4,311,3.2,0.21,149
2021,1,26,0,0,-1.5,-11,48.3,-4.2,0,0,0,0,0.53,0.0,969.0,309,3.3,0.21,149
2021,1,26,1,0,-1.5,-37,57.0,-4.4,0,0,0,0,0.57,0.0,969.3,307,3.3,0.21,145
2021,1,26,2,0,-1.5,-57,52.5,-4.4,0,0,0,0,0.59,0.0,969.6,305,3.4,0.21,138
2021,1,26,3,0,-1.6,-72,47.2,-4.5,0,0,0,0,0.59,0.0,970.2,304,3.7,0.21,130
2021,1,26,4,0,-1.7,-85,49.2,-4.8,0,0,0,0,0.59,0.0,970.8,306,3.9,0.21,120
2021,1,26,5,0,-1.7,-96,53.7,-5.1,0,0,0,0,0.59,0.0,971.3,306,4.2,0.21,110
2021,1,26,6,0,-1.7,-107,41.7,-5.2,0,0,0,0,0.58,0.0,971.6,302,4.4,0.21,101
2021,1,26,7,0,-1.9,-118,7.0,-5.2,3,23,2,5,0.55,0.0,971.7,298,4.4,0.21,92
2021,1,26,8,0,-1.7,-130,0.0,-5.4,31,446,58,89,0.5,0.0,972.0,297,4.6,0.21,83
2021,1,26,9,0,-0.9,-142,0.0,-5.7,50,689,161,211,0.47,0.0,972.6,295,5.1,0.21,77
2021,1,26,10,0,-0.2,-156,12.9,-5.9,126,454,139,265,0.5,0.0,973.2,292,5.5,0.21,72
2021,1,26,11,0,0.3,-171,21.7,-5.9,184,270,98,282,0.55,0.0,973.3,290,5.4,0.21,69
2021,1,26,12,0,1.0,174,35.4,-5.7,180,148,55,235,0.62,0.0,973.1,284,5.1,0.21,68
2021,1,26,13,0,1.2,159,34.3,-4.9,185,53,18,202,0.68,0.0,972.6,276,4.8,0.21,71
2021,1,26,14,0,0.8,145,44.1,-3.7,121,14,4,125,0.72,0.0,972.2,273,4.3,0.21,75
2021,1,26,15,0,0.1,132,46.9,-2.4,53,0,0,53,0.75,0.0,972.1,273,3.2,0.21,82
2021,1,26,16,0,-0.6,120,68.6,-1.6,4,0,0,4,0.77,0.0,972.1,273,2.0,0.21,90
2021,1,26,17,0,-0.9,109,45.0,-1.4,0,0,0,0,0.76,0.0,972.0,278,1.2,0.21,99
2021,1,26,18,0,-1.4,98,53.4,-1.9,0,0,0,0,0.7,0.0,972.6,294,1.3,0.21,108
2021,1,26,19,0,-1.7,87,86.7,-2.7,0,0,0,0,0.68,0.0,973.3,301,1.9,0.21,118
2021,1,26,20,0,-1.6,75,92.5,-2.9,0,0,0,0,0.7,0.0,973.7,306,2.2,0.21,128
2021,1,26,21,0,-1.3,60,87.8,-2.9,0,0,0,0,0.7,0.0,974.3,309,2.5,0.21,137
2021,1,26,22,0,-1.1,41,78.8,-3.0,0,0,0,0,0.69,0.0,974.7,311,3.0,0.21,144
2021,1,26,23,0,-1.1,17,78.8,-3.3,0,0,0,0,0.66,0.0,975.0,313,3.8,0.21,149
2021,1,27,0,0,-1.2,-11,83.0,-3.8,0,0,0,0,0.62,0.6,975.3,311,4.4,0.22,149
2021,1,27,1,0,-1.4,-36,82.7,-4.2,0,0,0,0,0.61,1.3,975.3,303,4.3,0.22,145
2021,1,27,2,0,-1.7,-56,86.6,-4.3,0,0,0,0,0.62,1.3,975.0,295,4.3,0.22,138
2021,1,27,3,0,-1.8,-72,79.5,-4.4,0,0,0,0,0.61,1.3,975.0,295,4.7,0.22,129
2021,1,27,4,0,-1.9,-85,60.7,-4.7,0,0,0,0,0.58,1.3,974.9,297,5.0,0.22,120
2021,1,27,5,0,-2.1,-96,63.2,-4.9,0,0,0,0,0.55,1.3,975.0,296,5.3,0.22,110
2021,1,27,6,0,-2.3,-107,71.5,-5.2,0,0,0,0,0.54,1.3,975.4,296,5.4,0.22,100
2021,1,27,7,0,-2.4,-118,46.9,-5.3,3,0,0,3,0.54,1.3,975.6,298,5.1,0.22,91
2021,1,27,8,0,-2.0,-130,10.8,-5.1,41,298,42,84,0.53,1.3,975.6,304,5.1,0.22,83
2021,1,27,9,0,-0.9,-142,13.6,-4.7,100,360,82,182,0.52,1.2,975.8,311,5.1,0.22,76
2021,1,27,10,0,0.3,-156,14.9,-4.4,142,382,121,264,0.51,1.1,976.0,316,5.0,0.22,71
2021,1,27,11,0,1.1,-171,15.1,-4.1,160,414,152,312,0.5,1.1,975.8,315,4.8,0.22,69
2021,1,27,12,0,1.5,174,23.5,-3.7,137,399,150,287,0.5,1.1,975.6,310,4.5,0.22,68
2021,1,27,13,0,1.5,159,51.6,-3.5,159,0,0,159,0.5,1.1,975.4,306,4.2,0.22,71
2021,1,27,14,0,1.3,145,40.5,-3.5,116,93,21,137,0.51,1.1,975.1,305,3.5,0.22,75
2021,1,27,15,0,0.8,132,29.7,-3.4,72,67,10,81,0.53,1.1,974.9,298,2.6,0.22,82
2021,1,27,16,0,-0.1,120,4.6,-3.4,10,35,3,13,0.56,1.1,974.9,285,2.3,0.22,89
2021,1,27,17,0,-0.6,109,0.0,-3.4,0,0,0,0,0.58,1.1,974.8,282,2.4,0.22,98
2021,1,27,18,0,-0.9,98,26.6,-3.3,0,0,0,0,0.61,1.1,974.7,281,2.4,0.22,108
2021,1,27,19,0,-1.5,87,40.8,-3.7,0,0,0,0,0.65,1.1,974.6,282,2.2,0.22,118
2021,1,27,20,0,-2.0,75,9.3,-4.1,0,0,0,0,0.69,1.1,974.4,283,1.9,0.22,127
2021,1,27,21,0,-2.3,60,0.0,-4.3,0,0,0,0,0.71,1.1,974.4,278,1.6,0.22,136
2021,1,27,22,0,-2.5,41,0.0,-4.4,0,0,0,0,0.71,1.1,974.4,274,1.4,0.22,144
2021,1,27,23,0,-2.7,17,0.0,-4.5,0,0,0,0,0.68,1.1,974.1,270,1.4,0.22,149
2021,1,28,0,0,-3.0,-11,7.3,-5.0,0,0,0,0,0.67,1.2,973.8,268,1.4,0.2,149
2021,1,28,1,0,-3.3,-36,34.8,-5.4,0,0,0,0,0.71,1.3,973.3,266,1.4,0.2,145
2021,1,28,2,0,-3.3,-56,43.8,-5.6,0,0,0,0,0.79,1.3,972.8,261,1.2,0.2,138
2021,1,28,3,0,-3.3,-72,40.0,-5.6,0,0,0,0,0.84,1.3,972.5,250,1.1,0.2,129
2021,1,28,4,0,-3.1,-84,43.7,-5.0,0,0,0,0,0.88,1.4,972.2,239,1.2,0.2,120
2021,1,28,5,0,-2.9,-96,41.7,-4.0,0,0,0,0,0.91,1.5,971.7,232,1.4,0.2,110
2021,1,28,6,0,-2.8,-107,37.0,-3.4,0,0,0,0,0.92,1.5,971.2,223,1.5,0.2,100
2021,1,28,7,0,-2.5,-118,42.2,-3.1,3,0,0,3,0.93,1.5,971.0,217,1.6,0.2,91
2021,1,28,8,0,-1.9,-129,61.6,-2.9,35,0,0,35,0.93,1.5,970.8,210,1.7,0.2,83
2021,1,28,9,0,-0.8,-142,37.5,-2.5,131,3,1,131,0.94,1.5,970.3,205,2.0,0.2,76
2021,1,28,10,0,0.5,-156,43.9,-2.1,168,0,0,168,0.97,1.4,969.8,213,2.3,0.2,71
2021,1,28,11,0,1.6,-171,54.7,-1.7,162,0,0,162,1.01,1.3,968.9,217,2.5,0.2,68
2021,1,28,12,0,2.3,174,51.3,-1.3,177,0,0,177,1.04,1.3,967.5,213,2.3,0.2,68
2021,1,28,13,0,2.6,159,60.7,-0.9,126,0,0,126,1.08,1.2,966.4,188,2.0,0.2,70
2021,1,28,14,0,2.4,145,68.7,-0.6,71,0,0,71,1.18,1.1,965.7,163,2.2,0.2,75
2021,1,28,15,0,1.7,132,54.9,-0.4,51,0,0,51,1.3,1.1,965.1,159,2.2,0.2,81
2021,1,28,16,0,0.9,120,77.9,0.0,4,0,0,4,1.37,1.2,964.0,159,2.3,0.2,89
2021,1,28,17,0,0.7,109,92.3,0.4,0,0,0,0,1.4,1.3,962.9,160,2.6,0.2,98
2021,1,28,18,0,0.5,98,87.6,0.3,0,0,0,0,1.4,1.4,962.0,163,2.8,0.2,108
2021,1,28,19,0,0.2,87,71.5,0.1,0,0,0,0,1.4,2.0,961.4,158,2.6,0.2,117
2021,1,28,20,0,0.2,74,52.7,0.0,0,0,0,0,1.4,2.8,960.9,149,1.9,0.2,127
2021,1,28,21,0,0.2,60,71.9,0.1,0,0,0,0,1.41,3.0,960.9,146,1.1,0.2,136
2021,1,28,22,0,0.5,41,64.9,0.3,0,0,0,0,1.42,3.0,961.3,191,0.4,0.2,144
2021,1,28,23,0,0.9,17,58.5,0.7,0,0,0,0,1.4,2.9,961.7,300,0.9,0.2,148
2021,1,29,0,0,1.3,-11,54.2,1.0,0,0,0,0,1.34,2.8,962.2,309,1.8,0.26,149
2021,1,29,1,0,1.5,-36,49.9,1.1,0,0,0,0,1.25,2.8,962.7,304,2.4,0.26,145
2021,1,29,2,0,1.5,-56,52.7,1.0,0,0,0,0,1.2,2.8,963.0,304,2.5,0.26,138
2021,1,29,3,0,1.5,-71,66.2,0.7,0,0,0,0,1.21,2.8,963.0,312,2.1,0.26,129
2021,1,29,4,0,0.9,-84,71.4,-0.1,0,0,0,0,1.24,2.8,963.0,300,1.9,0.26,120
2021,1,29,5,0,0.4,-96,61.4,-0.6,0,0,0,0,1.25,2.8,963.0,278,1.8,0.26,110
2021,1,29,6,0,0.4,-106,69.5,-0.7,0,0,0,0,1.2,2.8,962.7,294,1.3,0.26,100
2021,1,29,7,0,0.4,-118,66.1,-0.9,2,0,0,2,1.18,2.8,961.9,341,1.4,0.26,91
2021,1,29,8,0,0.7,-129,69.6,-0.7,24,0,0,24,1.26,2.8,961.2,343,0.8,0.26,83
2021,1,29,9,0,0.9,-142,78.9,-0.4,38,0,0,38,1.38,2.7,961.1,171,0.7,0.26,76
2021,1,29,10,0,0.6,-156,84.7,-0.2,44,0,0,44,1.44,2.8,960.8,130,1.8,0.26,71
2021,1,29,11,0,0.2,-171,83.2,-0.0,57,0,0,57,1.46,3.2,960.0,128,2.3,0.26,68
2021,1,29,12,0,0.1,174,78.8,-0.1,74,0,0,74,1.47,3.9,959.1,136,1.9,0.26,68
2021,1,29,13,0,0.2,159,73.3,0.1,82,0,0,82,1.49,4.7,958.0,141,2.0,0.26,70
2021,1,29,14,0,0.5,145,59.4,0.4,91,0,0,91,1.49,5.0,956.8,159,2.3,0.26,75
2021,1,29,15,0,1.1,132,56.6,1.0,47,0,0,47,1.44,5.1,956.5,193,2.2,0.26,81
2021,1,29,16,0,2.5,120,44.7,2.1,11,0,0,11,1.39,4.7,956.5,250,3.2,0.26,89
2021,1,29,17,0,3.9,109,81.0,2.9,0,0,0,0,1.36,4.1,956.2,279,6.0,0.26,98
2021,1,29,18,0,4.2,98,93.8,2.5,0,0,0,0,1.34,3.7,956.2,287,6.5,0.26,107
2021,1,29,19,0,3.9,87,94.3,2.1,0,0,0,0,1.34,3.4,956.5,288,5.2,0.26,117
2021,1,29,20,0,3.9,74,90.6,2.3,0,0,0,0,1.3,3.3,956.9,288,4.8,0.26,127
2021,1,29,21,0,4.0,59,73.6,2.7,0,0,0,0,1.25,3.0,957.6,284,5.0,0.26,136
2021,1,29,22,0,3.8,41,41.4,2.8,0,0,0,0,1.2,2.8,958.3,283,5.2,0.26,143
2021,1,29,23,0,3.6,17,58.4,2.5,0,0,0,0,1.13,2.8,958.4,284,5.2,0.26,148
2021,1,30,0,0,3.8,-11,21.8,2.0,0,0,0,0,1.08,1.4,958.2,283,5.3,0.23,148
2021,1,30,1,0,3.8,-36,13.2,1.6,0,0,0,0,1.05,0.0,958.1,278,5.3,0.23,145
2021,1,30,2,0,3.3,-56,6.6,1.4,0,0,0,0,1.04,0.0,958.1,274,4.8,0.23,138
2021,1,30,3,0,3.0,-71,9.0,1.3,0,0,0,0,1.02,0.0,958.1,269,4.4,0.23,129
2021,1,30,4,0,3.1,-84,18.9,1.6,0,0,0,0,1.06,0.0,958.2,265,4.4,0.23,119
2021,1,30,5,0,3.5,-95,42.7,2.0,0,0,0,0,1.18,0.0,958.1,259,4.4,0.23,110
2021,1,30,6,0,3.8,-106,63.8,2.2,0,0,0,0,1.23,0.0,957.6,257,4.5,0.23,100
2021,1,30,7,0,4.1,-117,64.0,2.1,3,0,0,3,1.19,0.0,957.3,264,5.7,0.23,91
2021,1,30,8,0,4.4,-129,32.9,2.0,41,160,28,70,1.15,0.0,957.5,271,7.4,0.23,83
2021,1,30,9,0,4.7,-142,0.0,2.3,58,626,156,214,1.13,0.0,958.0,275,8.3,0.23,76
2021,1,30,10,0,4.4,-156,11.2,2.3,102,525,170,272,1.11,0.0,958.6,284,8.1,0.23,71
2021,1,30,11,0,3.1,-171,33.5,0.9,187,144,54,241,1.06,0.0,959.2,302,7.5,0.23,68
2021,1,30,12,0,2.0,174,41.5,-2.0,212,9,3,216,0.97,0.0,959.7,322,6.9,0.23,67
2021,1,30,13,0,1.3,159,66.1,-3.9,110,0,0,110,0.93,0.0,960.2,335,6.1,0.23,70
2021,1,30,14,0,0.6,145,59.9,-4.2,96,0,0,96,0.9,0.0,961.0,346,5.0,0.23,74
2021,1,30,15,0,0.1,132,44.9,-4.6,63,0,0,63,0.86,0.0,961.9,351,4.2,0.23,81
2021,1,30,16,0,-0.4,120,58.8,-4.7,10,0,0,10,0.84,0.0,962.7,351,3.6,0.23,89
2021,1,30,17,0,-0.8,109,71.0,-4.7,0,0,0,0,0.85,0.0,963.0,356,3.4,0.23,98
2021,1,30,18,0,-1.1,98,78.8,-4.9,0,0,0,0,0.85,0.0,963.3,9,3.2,0.23,107
2021,1,30,19,0,-1.3,87,62.2,-5.2,0,0,0,0,0.83,0.0,963.4,20,2.8,0.23,117
2021,1,30,20,0,-1.5,74,55.0,-5.4,0,0,0,0,0.82,0.0,963.6,27,2.4,0.23,127
2021,1,30,21,0,-1.6,59,36.9,-5.5,0,0,0,0,0.82,0.0,964.0,37,2.3,0.23,136
2021,1,30,22,0,-1.8,40,37.2,-5.4,0,0,0,0,0.82,0.0,964.4,47,2.2,0.23,143
2021,1,30,23,0,-1.9,17,60.4,-5.4,0,0,0,0,0.81,0.0,964.6,53,2.5,0.23,148
2021,1,31,0,0,-2.1,-10,59.5,-5.7,0,0,0,0,0.78,0.0,964.5,52,2.9,0.24,148
2021,1,31,1,0,-2.3,-35,60.4,-6.1,0,0,0,0,0.75,0.0,964.3,52,2.9,0.24,144
2021,1,31,2,0,-2.5,-55,59.9,-6.4,0,0,0,0,0.73,0.0,964.0,56,2.8,0.24,137
2021,1,31,3,0,-2.5,-71,56.9,-6.6,0,0,0,0,0.71,0.0,964.1,59,2.8,0.24,129
2021,1,31,4,0,-2.6,-84,69.9,-6.6,0,0,0,0,0.69,0.0,964.8,59,2.8,0.24,119
2021,1,31,5,0,-2.7,-95,69.8,-6.6,0,0,0,0,0.66,0.0,965.4,55,3.0,0.24,109
2021,1,31,6,0,-2.9,-106,65.1,-7.1,0,0,0,0,0.63,0.0,965.8,51,2.9,0.24,100
2021,1,31,7,0,-2.9,-117,75.9,-7.6,2,0,0,2,0.59,0.0,966.1,49,2.9,0.24,91
2021,1,31,8,0,-2.8,-129,43.8,-7.9,57,59,10,67,0.55,0.0,966.3,50,3.0,0.24,82
2021,1,31,9,0,-2.3,-142,11.5,-8.4,94,435,112,207,0.51,0.0,966.5,52,3.1,0.24,76
2021,1,31,10,0,-1.5,-155,5.4,-9.0,91,667,225,316,0.48,0.0,966.9,59,3.0,0.24,70
2021,1,31,11,0,-0.8,-170,0.8,-9.4,64,847,325,388,0.45,0.0,967.1,69,2.9,0.24,67
2021,1,31,12,0,-0.4,174,0.0,-9.3,57,888,344,401,0.37,0.0,966.9,75,2.8,0.24,67
2021,1,31,13,0,-0.3,159,0.0,-8.9,54,872,306,360,0.3,0.0,966.6,84,2.7,0.24,69
2021,1,31,14,0,-0.5,145,0.0,-8.5,47,809,223,269,0.27,0.0,966.1,90,2.8,0.24,74
2021,1,31,15,0,-0.9,132,0.0,-7.9,34,665,111,145,0.25,0.0,965.7,80,2.7,0.24,81
2021,1,31,16,0,-1.9,120,0.0,-7.7,9,172,16,25,0.25,0.0,965.6,78,2.2,0.24,89
2021,1,31,17,0,-2.9,109,0.0,-7.6,0,0,0,0,0.26,0.0,965.7,82,2.0,0.24,97
2021,1,31,18,0,-3.2,98,6.6,-7.8,0,0,0,0,0.26,0.0,965.9,72,1.9,0.24,107
2021,1,31,19,0,-3.4,86,2.9,-8.1,0,0,0,0,0.26,0.0,965.9,67,1.7,0.24,117
2021,1,31,20,0,-3.5,74,33.0,-8.2,0,0,0,0,0.27,0.0,965.6,79,1.5,0.24,126
2021,1,31,21,0,-3.5,59,35.9,-8.2,0,0,0,0,0.28,0.0,965.3,81,1.5,0.24,135
2021,1,31,22,0,-3.4,40,38.6,-8.2,0,0,0,0,0.29,0.0,965.0,77,1.6,0.24,143
2021,1,31,23,0,-3.5,16,41.6,-8.3,0,0,0,0,0.32,0.0,964.7,76,1.7,0.24,147
2021,2,1,0,0,-3.6,-10,44.8,-8.5,0,0,0,0,0.34,0.0,964.2,73,1.7,0.23,148
2021,2,1,1,0,-3.6,-35,47.5,-8.9,0,0,0,0,0.36,0.0,963.4,72,1.7,0.23,144
2021,2,1,2,0,-3.7,-55,40.1,-9.2,0,0,0,0,0.37,0.0,962.4,77,1.9,0.23,137
